Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability,id
Guwahati to Nagaon (Assam),https://www.redbus.in/bus-tickets/guwahati-to-nagaon,Chartered Bus - ASTC,Volvo AC Seater Pushback 2+2,08:30,02h 15m,10:45,4.9,INR 324.04,25 Seats available,136
Guwahati to Nagaon (Assam),https://www.redbus.in/bus-tickets/guwahati-to-nagaon,NEELKANTH TRAVELS,A/C Seater Push Back (2+2),09:05,02h 55m,12:00,3.8,INR 250,39 Seats available,137
Guwahati to Nagaon (Assam),https://www.redbus.in/bus-tickets/guwahati-to-nagaon,Mahi Travels(Under ASTC),A/C Seater (2+2),14:15,02h 00m,16:15,3.9,374,39 Seats available,138
Guwahati to Nagaon (Assam),https://www.redbus.in/bus-tickets/guwahati-to-nagaon,Kareng Travels,A/C Seater (2+1),09:30,03h 30m,13:00,4.6,INR 300,12 Seats available,139
Guwahati to Nagaon (Assam),https://www.redbus.in/bus-tickets/guwahati-to-nagaon,Orient Transline,A/C Seater (2+1),11:30,02h 55m,14:25,4.2,INR 333.33,31 Seats available,140
Nagaon (Assam) to Guwahati,https://www.redbus.in/bus-tickets/nagaon-to-guwahati,Purple Wings Coaches,A/C Seater / Sleeper (2+1),04:05,02h 40m,06:45,3.8,INR 450,23 Seats available,141
Nagaon (Assam) to Guwahati,https://www.redbus.in/bus-tickets/nagaon-to-guwahati,NEELKANTH TRAVELS,A/C Seater Push Back (2+2),06:25,02h 05m,08:30,4.5,INR 250,29 Seats available,142
Nagaon (Assam) to Guwahati,https://www.redbus.in/bus-tickets/nagaon-to-guwahati,Puja (Kaybom),A/C Seater Push Back (2+2),07:50,02h 10m,10:00,4.5,314,32 Seats available,143
Nagaon (Assam) to Guwahati,https://www.redbus.in/bus-tickets/nagaon-to-guwahati,Orient Transline,A/C Seater (2+1),08:00,02h 10m,10:10,3.8,INR 333.33,9 Seats available,144
Nagaon (Assam) to Guwahati,https://www.redbus.in/bus-tickets/nagaon-to-guwahati,Orient Transline,A/C Seater (2+1),08:50,02h 10m,11:00,4.8,INR 333.33,13 Seats available,145
Nagaon (Assam) to Guwahati,https://www.redbus.in/bus-tickets/nagaon-to-guwahati,Mahi Travels(Under ASTC),A/C Seater (2+2),09:10,02h 20m,11:30,3.7,364,35 Seats available,146
Nagaon (Assam) to Guwahati,https://www.redbus.in/bus-tickets/nagaon-to-guwahati,NETWORK TRAVELS,NON A/C Seater (2+2),10:00,04h 30m,14:30,4.8,INR 350,40 Seats available,147
Nagaon (Assam) to Guwahati,https://www.redbus.in/bus-tickets/nagaon-to-guwahati,Anindita Travels,NON A/C Seater (2+1),09:15,02h 15m,11:30,3.5,360,16 Seats available,148
Nagaon (Assam) to Guwahati,https://www.redbus.in/bus-tickets/nagaon-to-guwahati,TRINAYAN TRANSPORT (Under ASTC),A/C Seater (2+1),12:15,02h 15m,14:30,4.7,420,26 Seats available,149
Nagaon (Assam) to Guwahati,https://www.redbus.in/bus-tickets/nagaon-to-guwahati,Chartered Bus - ASTC,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),14:30,02h 30m,17:00,0.0,INR 280.22,30 Seats available,150
Goalpara to Guwahati,https://www.redbus.in/bus-tickets/goalpara-to-guwahati,Balaji Tours And Travels,NON A/C Seater (2+2),13:30,03h 30m,17:00,5.0,INR 162,33 Seats available,151
Goalpara to Guwahati,https://www.redbus.in/bus-tickets/goalpara-to-guwahati,Balaji Tours And Travels,NON A/C Seater (2+2),10:45,04h 00m,14:45,1.0,INR 162,33 Seats available,152
Goalpara to Guwahati,https://www.redbus.in/bus-tickets/goalpara-to-guwahati,Balaji Tours And Travels,NON A/C Seater Push Back (2+2),11:15,04h 20m,15:35,1.6,INR 162,41 Seats available,153
Goalpara to Guwahati,https://www.redbus.in/bus-tickets/goalpara-to-guwahati,Balaji Tours And Travels,NON A/C Seater (2+2),12:00,04h 20m,16:20,1.0,INR 162,33 Seats available,154
Goalpara to Guwahati,https://www.redbus.in/bus-tickets/goalpara-to-guwahati,Balaji Tours And Travels,NON A/C Seater (2+2),12:15,04h 15m,16:30,1.6,INR 162,33 Seats available,155
Goalpara to Guwahati,https://www.redbus.in/bus-tickets/goalpara-to-guwahati,Balaji Tours And Travels,NON A/C Seater Push Back (2+2),13:00,04h 00m,17:00,1.6,INR 162,41 Seats available,156
Goalpara to Guwahati,https://www.redbus.in/bus-tickets/goalpara-to-guwahati,Balaji Tours And Travels,NON A/C Seater (2+2),14:15,03h 00m,17:15,1.6,INR 162,33 Seats available,157
Jorhat to North Lakhimpur,https://www.redbus.in/bus-tickets/jorhat-to-north-lakhimpur,Assam State Transport Corporation (ASTC) - 142178,Bharat Benz A/C Seater (2+2),06:45,06h 15m,13:00,3.8,INR 405,6 Seats available,158
Jorhat to North Lakhimpur,https://www.redbus.in/bus-tickets/jorhat-to-north-lakhimpur,Padmanav Travels,NON A/C Seater Push Back (2+2),06:00,07h 45m,13:45,2.7,561,31 Seats available,159
Dhubri to Guwahati,https://www.redbus.in/bus-tickets/dhubri-to-guwahati,Rizwan Travels,Non AC Seater (2+2),12:30,07h 30m,20:00,3.0,INR 300,45 Seats available,160
Dhubri to Guwahati,https://www.redbus.in/bus-tickets/dhubri-to-guwahati,Rizwan Travels,A/C Seater (2+2),04:45,06h 45m,11:30,3.0,INR 380,35 Seats available,161
Dhubri to Guwahati,https://www.redbus.in/bus-tickets/dhubri-to-guwahati,Yatra,Non AC Seater (2+2),20:15,07h 15m,03:30,2.4,INR 350,40 Seats available,162
Dhubri to Guwahati,https://www.redbus.in/bus-tickets/dhubri-to-guwahati,Yatra,Non AC Seater (2+2),11:15,07h 30m,18:45,1.5,INR 300,41 Seats available,163
Dhubri to Guwahati,https://www.redbus.in/bus-tickets/dhubri-to-guwahati,Arifa Travels,Non AC Seater (2+2),05:30,05h 30m,11:00,1.5,INR 300,44 Seats available,164
Dhubri to Guwahati,https://www.redbus.in/bus-tickets/dhubri-to-guwahati,Yatra,Non AC Seater (2+2),13:15,07h 15m,20:30,3.0,INR 300,41 Seats available,165
Dhubri to Guwahati,https://www.redbus.in/bus-tickets/dhubri-to-guwahati,Rizwan Travels,Non AC Seater (2+2),12:15,07h 00m,19:15,3.0,INR 300,45 Seats available,166
Dhubri to Guwahati,https://www.redbus.in/bus-tickets/dhubri-to-guwahati,Arifa Travels,Non AC Seater (2+2),07:50,07h 40m,15:30,1.5,INR 320,44 Seats available,167
Dhubri to Guwahati,https://www.redbus.in/bus-tickets/dhubri-to-guwahati,Arifa Travels,Non AC Seater (2+2),06:40,06h 50m,13:30,1.0,INR 300,44 Seats available,168
Dhubri to Guwahati,https://www.redbus.in/bus-tickets/dhubri-to-guwahati,SREE CHAITANYA,Non AC Seater (2+2),09:45,06h 15m,16:00,0.0,INR 300,43 Seats available,169
Jorhat to Dibrugarh,https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,Assam State Transport Corporation (ASTC) - 166131,Bharat Benz A/C Seater (2+2),07:20,04h 20m,11:40,4.1,INR 207,26 Seats available,170
Jorhat to Dibrugarh,https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,Trishul Transport Service,A/C Seater / Sleeper (2+1),04:00,02h 45m,06:45,3.6,360,19 Seats available,171
Jorhat to Dibrugarh,https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,Basudev Transline,A/C Seater (2+2),10:00,04h 10m,14:10,3.6,300,29 Seats available,172
Jorhat to Dibrugarh,https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,Aniruddha Travels,AC Seater (2+2),11:45,04h 30m,16:15,3.0,504,29 Seats available,173
Jorhat to Dibrugarh,https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,Aroti Travels (Under ASTC),Non AC Seater (2+2),12:20,04h 00m,16:20,3.3,INR 275,25 Seats available,174
Jorhat to Dibrugarh,https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,Ankur Travels (Under ASTC),NON A/C Push Back (2+2),09:20,04h 20m,13:40,2.0,INR 250,31 Seats available,175
Jorhat to Dibrugarh,https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,Purple Wings Coaches,A/C Seater / Sleeper (2+1),01:15,03h 15m,04:30,3.4,566,15 Seats available,176
Jorhat to Dibrugarh,https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,NEELAKANTHA (RIYA),Tempo Traveler NON A/C,10:15,03h 00m,13:15,1.0,INR 250,20 Seats available,177
Jorhat to Dibrugarh,https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,GURUNANAK TRAVELS,NON A/C Seater (2+1),02:00,02h 00m,04:00,3.7,INR 500,10 Seats available,178
Jorhat to Dibrugarh,https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,NETWORK TRAVELS,NON A/C Seater Push Back (2+1),04:01,04h 29m,08:30,4.6,500,2 Seats available,179
North Lakhimpur to Jorhat,https://www.redbus.in/bus-tickets/north-lakhimpur-to-jorhat,Assam State Transport Corporation (ASTC) - 152652,Bharat Benz A/C Seater (2+2),06:30,06h 30m,13:00,4.5,INR 399,4 Seats available,180
North Lakhimpur to Jorhat,https://www.redbus.in/bus-tickets/north-lakhimpur-to-jorhat,Priyanka,NON A/C Seater (2+1),17:30,11h 35m,05:05,3.3,INR 600,27 Seats available,181
North Lakhimpur to Jorhat,https://www.redbus.in/bus-tickets/north-lakhimpur-to-jorhat,Padmanav Travels,NON A/C Seater Push Back (2+2),05:30,08h 05m,13:35,2.4,561,19 Seats available,182
North Lakhimpur to Sibsagar,https://www.redbus.in/bus-tickets/north-lakhimpur-to-sibsagar,Assam State Transport Corporation (ASTC) - 152652,Bharat Benz A/C Seater (2+2),06:30,04h 30m,11:00,4.1,INR 314,4 Seats available,183
North Lakhimpur to Sibsagar,https://www.redbus.in/bus-tickets/north-lakhimpur-to-sibsagar,Assam State Transport Corporation (ASTC) - 173044,Non AC Seater (2+2),13:00,03h 30m,16:30,3.0,INR 220,30 Seats available,184
Yamuna Nagar to Chandigarh,https://www.redbus.in/bus-tickets/yamuna-nagar-to-chandigarh,Zimindara Travels,AC Sleeper (2+1),20:30,02h 30m,23:00,4.1,INR 549,24 Seats available,185
Yamuna Nagar to Chandigarh,https://www.redbus.in/bus-tickets/yamuna-nagar-to-chandigarh,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Seater/Sleeper (2+1),20:40,02h 50m,23:30,3.6,INR 1699,19 Seats available,186
Yamuna Nagar to Chandigarh,https://www.redbus.in/bus-tickets/yamuna-nagar-to-chandigarh,Shree Mahaveer Travels Jaipur,Bharat Benz A/C Seater /Sleeper (2+1),02:20,03h 20m,05:40,3.6,INR 399,16 Seats available,187
Yamuna Nagar to Chandigarh,https://www.redbus.in/bus-tickets/yamuna-nagar-to-chandigarh,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),Bharat Benz A/C Seater /Sleeper (2+1),02:00,02h 00m,04:00,3.6,INR 749,22 Seats available,188
Yamuna Nagar to Chandigarh,https://www.redbus.in/bus-tickets/yamuna-nagar-to-chandigarh,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),Bharat Benz A/C Seater /Sleeper (2+1),02:00,02h 15m,04:15,3.6,INR 749,22 Seats available,189
Yamuna Nagar to Chandigarh,https://www.redbus.in/bus-tickets/yamuna-nagar-to-chandigarh,Vijay Tour and Travels,Volvo 9600 A/C Sleeper (2+1),02:40,02h 20m,05:00,3.5,INR 699,36 Seats available,190
Yamuna Nagar to Chandigarh,https://www.redbus.in/bus-tickets/yamuna-nagar-to-chandigarh,Om Sidh Express,Volvo A/C Semi Sleeper (2+2),20:20,02h 40m,23:00,3.5,1044,41 Seats available,191
Yamuna Nagar to Chandigarh,https://www.redbus.in/bus-tickets/yamuna-nagar-to-chandigarh,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),03:10,02h 20m,05:30,3.5,INR 599,38 Seats available,192
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),00:15,05h 05m,05:20,4.5,705,3 Seats available,193
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),00:30,04h 50m,05:20,3.9,744,16 Seats available,194
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),00:30,04h 15m,04:45,4.6,INR 499,8 Seats available,195
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,AdKhurana Bus Service,Volvo A/C (2+2),21:10,05h 30m,02:40,3.5,425,26 Seats available,196
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,FlixBus,Volvo A/C Seater (2+2),00:45,04h 50m,05:35,5.0,INR 497.32,19 Seats available,197
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),00:30,05h 35m,06:05,4.2,INR 300,25 Seats available,198
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),05:00,05h 00m,10:00,4.1,INR 349,19 Seats available,199
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),06:00,05h 15m,11:15,4.0,INR 317,38 Seats available,200
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),06:05,05h 20m,11:25,3.9,INR 427,12 Seats available,201
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),07:00,05h 15m,12:15,3.8,INR 312,35 Seats available,202
Ludhiana to Chandigarh,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),01:30,02h 00m,03:30,4.7,INR 295,36 Seats available,203
Ludhiana to Chandigarh,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),07:05,02h 00m,09:05,4.2,INR 295,42 Seats available,204
Ludhiana to Chandigarh,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),07:25,01h 50m,09:15,4.3,INR 300,39 Seats available,205
Ludhiana to Chandigarh,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),08:10,01h 45m,09:55,4.1,INR 300,41 Seats available,206
Ludhiana to Chandigarh,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Jujhar Travels,Mercedes A/C Seater (2+2),08:20,02h 05m,10:25,3.1,INR 300,43 Seats available,207
Ludhiana to Chandigarh,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),08:28,01h 47m,10:15,4.1,INR 285,43 Seats available,208
Ludhiana to Chandigarh,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),20:15,01h 40m,21:55,3.6,449,53 Seats available,209
Ludhiana to Chandigarh,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),08:55,01h 45m,10:40,3.1,INR 300,45 Seats available,210
Ludhiana to Chandigarh,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),09:20,01h 50m,11:10,5.0,INR 300,44 Seats available,211
Ludhiana to Chandigarh,https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),09:40,01h 50m,11:30,4.8,INR 300,44 Seats available,212
Chandigarh to Yamuna Nagar,https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,Shree Mahaveer Travels Jaipur,Bharat Benz A/C Seater /Sleeper (2+1),22:00,02h 35m,00:35,5.0,INR 1999,17 Seats available,213
Chandigarh to Yamuna Nagar,https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,Zimindara Travels,AC Sleeper (2+1),23:00,03h 15m,02:15,4.1,INR 1099,13 Seats available,214
Chandigarh to Yamuna Nagar,https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),03:55,03h 00m,06:55,3.6,INR 1099,22 Seats available,215
Chandigarh to Yamuna Nagar,https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),Bharat Benz A/C Seater /Sleeper (2+1),23:55,02h 05m,02:00,3.6,INR 1599,5 Seats available,216
Chandigarh to Yamuna Nagar,https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),Bharat Benz A/C Seater /Sleeper (2+1),23:30,02h 30m,02:00,3.6,INR 1599,5 Seats available,217
Chandigarh to Yamuna Nagar,https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:30,02h 50m,00:20,3.5,INR 699,8 Seats available,218
Chandigarh to Yamuna Nagar,https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,Om Sidh Express,Volvo A/C (2+2),00:30,01h 00m,01:30,3.5,468,32 Seats available,219
Chandigarh to Yamuna Nagar,https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,City Land Travels,A/C Seater/Sleeper (2+1),04:15,02h 15m,06:30,4.0,INR 688,12 Seats available,220
Chandigarh to Yamuna Nagar,https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Sleeper (2+2),04:55,03h 00m,07:55,3.6,INR 1099,48 Seats available,221
Chandigarh to Ludhiana,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh Transport Undertaking (CTU) - 165801,HVAC Seater (2+3),07:16,02h 44m,10:00,4.6,INR 181.4,46 Seats available,222
Chandigarh to Ludhiana,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh Transport Undertaking (CTU) - 165803,HVAC Seater (2+3),09:01,02h 45m,11:46,4.6,INR 181.4,45 Seats available,223
Chandigarh to Ludhiana,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh Transport Undertaking (CTU) - 165805,HVAC Seater (2+3),13:14,02h 45m,15:59,4.4,INR 181.4,47 Seats available,224
Chandigarh to Ludhiana,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh Transport Undertaking (CTU) - 165807,HVAC Seater (2+3),16:59,02h 45m,19:44,4.5,INR 181.4,44 Seats available,225
Chandigarh to Ludhiana,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Zingbus Plus,A/C Sleeper (2+1),03:00,01h 25m,04:25,3.0,404,5 Seats available,226
Chandigarh to Ludhiana,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Shree Mahaveer Travels Jaipur,Bharat Benz A/C Seater /Sleeper (2+1),04:40,02h 50m,07:30,3.6,INR 399,33 Seats available,227
Chandigarh to Ludhiana,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Jujhar Travels,Mercedes A/C Seater (2+2),08:00,02h 05m,10:05,4.8,INR 300,42 Seats available,228
Chandigarh to Ludhiana,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),08:40,01h 50m,10:30,4.5,INR 300,33 Seats available,229
Chandigarh to Ludhiana,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),09:40,02h 15m,11:55,3.7,INR 300,34 Seats available,230
Chandigarh to Ludhiana,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Jujhar Travels,Mercedes Benz A/C (2+2),10:35,02h 15m,12:50,4.4,INR 300,45 Seats available,231
Chandigarh to Ludhiana,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),11:15,01h 55m,13:10,4.4,INR 300,40 Seats available,232
Chandigarh to Ludhiana,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),11:35,02h 15m,13:50,4.6,INR 295,24 Seats available,233
Chandigarh to Ludhiana,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),12:55,01h 55m,14:50,3.0,INR 295,19 Seats available,234
Chandigarh to Ludhiana,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),14:13,02h 10m,16:23,3.7,INR 300,9 Seats available,235
Chandigarh to Ludhiana,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),14:55,01h 55m,16:50,4.4,INR 295,19 Seats available,236
Chandigarh to Ludhiana,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),15:25,02h 05m,17:30,4.0,INR 300,11 Seats available,237
Chandigarh to Ludhiana,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),15:50,02h 15m,18:05,4.0,INR 300,38 Seats available,238
Chandigarh to Ludhiana,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),17:10,01h 55m,19:05,4.0,INR 300,39 Seats available,239
Chandigarh to Ludhiana,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),17:25,02h 35m,20:00,4.8,INR 300,39 Seats available,240
Chandigarh to Ludhiana,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),18:20,02h 00m,20:20,3.7,INR 300,37 Seats available,241
Chandigarh to Ludhiana,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,FlixBus,Bharat Benz A/C Sleeper (2+1),23:10,02h 00m,01:10,3.9,INR 166.07,10 Seats available,242
Chandigarh to Ludhiana,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),05:25,02h 20m,07:45,2.5,349,31 Seats available,243
Chandigarh to Ludhiana,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),06:00,01h 45m,07:45,3.6,349,33 Seats available,244
Chandigarh to Ludhiana,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),06:05,01h 40m,07:45,3.6,349,33 Seats available,245
Chandigarh to Ludhiana,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),13:45,01h 50m,15:35,3.9,399,25 Seats available,246
Chandigarh to Ludhiana,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),22:10,01h 45m,23:55,3.1,399,26 Seats available,247
Chandigarh to Ludhiana,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),17:55,02h 05m,20:00,3.1,INR 295,34 Seats available,248
Chandigarh to Ludhiana,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),21:20,02h 35m,23:55,3.6,399,26 Seats available,249
Chandigarh to Ludhiana,https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),03:45,01h 36m,05:21,4.5,549,6 Seats available,250
